address	name	signature	status	file	diagnostic
00039e5c	STG::GERenderer::VertexBufferUninstall	undefined __thiscall VertexBufferUninstall(GERenderer * this, GEVertexBuffer * param_1)	ok	functions/00039e5c_STG__GERenderer__VertexBufferUninstall.c	
00039e98	STG::GERenderer::DrawElements	undefined __thiscall DrawElements(GERenderer * this, GEIndexBuffer * param_1, ulong param_2)	ok	functions/00039e98_STG__GERenderer__DrawElements.c	
00039ec4	STG::GERenderer::DrawElements	undefined __thiscall DrawElements(GERenderer * this, GEIndexBuffer * param_1)	ok	functions/00039ec4_STG__GERenderer__DrawElements.c	
00039ecc	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, GEVertexBuffer * param_1, GEIndexBuffer * param_2)	ok	functions/00039ecc_STG__GERenderer__Draw.c	
00039efc	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, UStringBase * param_1, GEFont * param_2, MVector2 * param_3, GEColor * param_4)	ok	functions/00039efc_STG__GERenderer__Draw.c	
0003a168	STG::GERenderer::AllocateResources	undefined __stdcall AllocateResources(void)	ok	functions/0003a168_STG__GERenderer__AllocateResources.c	
0003a5fc	STG::GERenderer::DeallocateResources	undefined __thiscall DeallocateResources(GERenderer * this)	ok	functions/0003a5fc_STG__GERenderer__DeallocateResources.c	
0003a7b4	STG::GERenderer::Uninitialize	undefined __thiscall Uninitialize(GERenderer * this)	ok	functions/0003a7b4_STG__GERenderer__Uninitialize.c	
0003a7dc	STG::GERenderer::SetFocus	undefined __thiscall SetFocus(GERenderer * this)	ok	functions/0003a7dc_STG__GERenderer__SetFocus.c	
0003a7f0	STG::GERenderer::SetScreenDims	undefined __thiscall SetScreenDims(GERenderer * this, ulong param_1, ulong param_2)	ok	functions/0003a7f0_STG__GERenderer__SetScreenDims.c	
0003a850	STG::GERenderer::GetFogEnabled	undefined __stdcall GetFogEnabled(void)	ok	functions/0003a850_STG__GERenderer__GetFogEnabled.c	
0003a858	STG::GERenderer::SetFogEnabled	undefined __stdcall SetFogEnabled(bool param_1)	ok	functions/0003a858_STG__GERenderer__SetFogEnabled.c	
0003a860	STG::GERenderer::SetFogState	undefined __stdcall SetFogState(GEColor * param_1, float param_2, float param_3)	ok	functions/0003a860_STG__GERenderer__SetFogState.c	
0003a864	STG::GERenderer::ApplyFog	undefined __stdcall ApplyFog(EBlendState * param_1)	ok	functions/0003a864_STG__GERenderer__ApplyFog.c	
0003a868	STG::GERenderer::SetMaterial	undefined __thiscall SetMaterial(GERenderer * this, GEMaterial * param_1, GEColor * param_2)	ok	functions/0003a868_STG__GERenderer__SetMaterial.c	
0003a95c	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, GEModel * param_1, MMatrix * param_2)	ok	functions/0003a95c_STG__GERenderer__Draw.c	
0003aaec	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, GEModel * param_1)	ok	functions/0003aaec_STG__GERenderer__Draw.c	
0003ab1c	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, MVector2 * param_1, GEMaterial * param_2)	ok	functions/0003ab1c_STG__GERenderer__Draw.c	
0003ac5c	STG::GERenderer::DrawVignette	undefined __thiscall DrawVignette(GERenderer * this)	ok	functions/0003ac5c_STG__GERenderer__DrawVignette.c	
0003ad0c	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, GEScene * param_1)	ok	functions/0003ad0c_STG__GERenderer__Draw.c	
0003ad8c	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, URectangle * param_1, GEMaterial * param_2, GEColor * param_3, bool param_4)	ok	functions/0003ad8c_STG__GERenderer__Draw.c	
0003aef4	STG::GERenderer::Draw	undefined __thiscall Draw(GERenderer * this, URectangle * param_1, GEMaterial * param_2, GEColor * param_3, bool param_4)	ok	functions/0003aef4_STG__GERenderer__Draw.c	
0003af58	STG::GERenderer::GetMultiSampleEnabled	undefined __thiscall GetMultiSampleEnabled(GERenderer * this)	ok	functions/0003af58_STG__GERenderer__GetMultiSampleEnabled.c	
0003af60	STG::GERenderer::SetMultiSampleEnabled	undefined __thiscall SetMultiSampleEnabled(GERenderer * this, bool param_1)	ok	functions/0003af60_STG__GERenderer__SetMultiSampleEnabled.c	
0003af6c	STG::GERenderer::Initialize	undefined __thiscall Initialize(GERenderer * this)	ok	functions/0003af6c_STG__GERenderer__Initialize.c	
0003b0b0	STG::GERenderer::GetFPS	undefined __stdcall GetFPS(void)	ok	functions/0003b0b0_STG__GERenderer__GetFPS.c	
0003b0f0	STG::GERenderer::GetCamera	undefined __thiscall GetCamera(GERenderer * this)	ok	functions/0003b0f0_STG__GERenderer__GetCamera.c	
0003b0f8	STG::GERenderer::CaptureScreenShot	undefined __thiscall CaptureScreenShot(GERenderer * this, URectangle * param_1, GEPixelData * param_2)	ok	functions/0003b0f8_STG__GERenderer__CaptureScreenShot.c	
0003b104	STG::GERenderer::CaptureScreenShot	undefined __thiscall CaptureScreenShot(GERenderer * this, GEPixelData * param_1)	ok	functions/0003b104_STG__GERenderer__CaptureScreenShot.c	
0003b110	STG::GERenderer::CaptureScreenShot	undefined __thiscall CaptureScreenShot(GERenderer * this, URectangle * param_1, UStringBase * param_2)	ok	functions/0003b110_STG__GERenderer__CaptureScreenShot.c	
0003b1d0	STG::GERenderer::CaptureScreenShot	undefined __thiscall CaptureScreenShot(GERenderer * this, UStringBase * param_1)	ok	functions/0003b1d0_STG__GERenderer__CaptureScreenShot.c	
0003b1dc	STG::GERenderer::Internal_Clear	undefined __thiscall Internal_Clear(GERenderer * this, GEColor * param_1, ulong param_2)	ok	functions/0003b1dc_STG__GERenderer__Internal_Clear.c	
0003b1e8	STG::GERenderer::Internal_SetColorMask	undefined __thiscall Internal_SetColorMask(GERenderer * this, EColorMask param_1)	ok	functions/0003b1e8_STG__GERenderer__Internal_SetColorMask.c	
0003b1f0	STG::GERenderer::BeginFrame	undefined __thiscall BeginFrame(GERenderer * this, GEColor * param_1)	ok	functions/0003b1f0_STG__GERenderer__BeginFrame.c	
0003b320	STG::GERenderer::Internal_SetLogicOp	undefined __thiscall Internal_SetLogicOp(GERenderer * this, ELogicOp param_1)	ok	functions/0003b320_STG__GERenderer__Internal_SetLogicOp.c	
0003b328	_INIT_0	undefined _INIT_0(void)	ok	functions/0003b328__INIT_0.c	
0003b3a0	STG::GERendererAPI::GL_RegisterExtensions	undefined __stdcall GL_RegisterExtensions(void)	ok	functions/0003b3a0_STG__GERendererAPI__GL_RegisterExtensions.c	
0003b3a4	STG::GERendererAPI::GL_GetAddressMode	undefined __stdcall GL_GetAddressMode(ESamplerState * param_1)	ok	functions/0003b3a4_STG__GERendererAPI__GL_GetAddressMode.c	
0003b3bc	STG::GERendererAPI::GL_GetFilterMode	undefined __stdcall GL_GetFilterMode(ESamplerState * param_1)	ok	functions/0003b3bc_STG__GERendererAPI__GL_GetFilterMode.c	
0003b3d8	STG::GERendererAPI::GL_GetSamplerState	undefined __stdcall GL_GetSamplerState(ETextureFilter * param_1, ETextureAddress * param_2)	ok	functions/0003b3d8_STG__GERendererAPI__GL_GetSamplerState.c	
0003b450	STG::GERendererAPI::GL_SetBlendState	undefined __stdcall GL_SetBlendState(EBlendState param_1)	ok	functions/0003b450_STG__GERendererAPI__GL_SetBlendState.c	
0003b4d0	STG::GERendererAPI::GL_SetCullState	undefined __stdcall GL_SetCullState(ECullState param_1)	ok	functions/0003b4d0_STG__GERendererAPI__GL_SetCullState.c	
0003b520	STG::GERendererAPI::GL_SetDepthState	undefined __stdcall GL_SetDepthState(EDepthState param_1)	ok	functions/0003b520_STG__GERendererAPI__GL_SetDepthState.c	
0003b568	STG::GERendererAPI::GL_SetColor	undefined __stdcall GL_SetColor(GEColor * param_1)	ok	functions/0003b568_STG__GERendererAPI__GL_SetColor.c	
0003b580	STG::GERendererAPI::GL_SetColorMask	undefined __stdcall GL_SetColorMask(EColorMask param_1)	ok	functions/0003b580_STG__GERendererAPI__GL_SetColorMask.c	
0003b5a8	STG::GERendererAPI::GL_SetLogicOp	undefined __stdcall GL_SetLogicOp(ELogicOp param_1)	ok	functions/0003b5a8_STG__GERendererAPI__GL_SetLogicOp.c	
0003b5e8	STG::GERendererAPI::GL_SetMultiSample	undefined __stdcall GL_SetMultiSample(EMultiSampleState param_1)	ok	functions/0003b5e8_STG__GERendererAPI__GL_SetMultiSample.c	
0003b610	STG::GERendererAPI::GL_VertexDataDisable	undefined __stdcall GL_VertexDataDisable(EUsage param_1)	ok	functions/0003b610_STG__GERendererAPI__GL_VertexDataDisable.c	
0003b654	STG::GERendererAPI::GL_VertexDataEnable	undefined __stdcall GL_VertexDataEnable(EUsage param_1, EType param_2, ulong param_3, ulong param_4, void * param_5)	ok	functions/0003b654_STG__GERendererAPI__GL_VertexDataEnable.c	
0003b6d0	STG::GERendererAPI::GL_DrawElements	undefined __stdcall GL_DrawElements(ulong param_1, ushort * param_2)	ok	functions/0003b6d0_STG__GERendererAPI__GL_DrawElements.c	
0003b6e8	STG::GERendererAPI::GL_Clear	undefined __stdcall GL_Clear(GEColor * param_1, ulong param_2)	ok	functions/0003b6e8_STG__GERendererAPI__GL_Clear.c	
0003b74c	STG::GERendererAPI::GL_Finish	undefined __stdcall GL_Finish(void)	ok	functions/0003b74c_STG__GERendererAPI__GL_Finish.c	
0003b750	STG::GERendererAPI::GL_Flush	undefined __stdcall GL_Flush(void)	ok	functions/0003b750_STG__GERendererAPI__GL_Flush.c	
0003b754	STG::GERendererAPI::GL_LoadMatrixMode	undefined __stdcall GL_LoadMatrixMode(uint param_1, MMatrix * param_2)	ok	functions/0003b754_STG__GERendererAPI__GL_LoadMatrixMode.c	
0003b76c	STG::GERendererAPI::GL_ResetMatrixMode	undefined __stdcall GL_ResetMatrixMode(uint param_1)	ok	functions/0003b76c_STG__GERendererAPI__GL_ResetMatrixMode.c	
0003b77c	STG::GERendererAPI::GL_SetAmbientLight	undefined __stdcall GL_SetAmbientLight(GEColor * param_1)	ok	functions/0003b77c_STG__GERendererAPI__GL_SetAmbientLight.c	
0003b780	STG::GERendererAPI::GL_SetMaterialColor	undefined __stdcall GL_SetMaterialColor(GEColor * param_1)	ok	functions/0003b780_STG__GERendererAPI__GL_SetMaterialColor.c	
0003b7a8	STG::GERendererAPI::GL_GenTexture	undefined __stdcall GL_GenTexture(ulong * param_1)	ok	functions/0003b7a8_STG__GERendererAPI__GL_GenTexture.c	
0003b7b4	STG::GERendererAPI::GL_DeleteTexture	undefined __stdcall GL_DeleteTexture(ulong * param_1)	ok	functions/0003b7b4_STG__GERendererAPI__GL_DeleteTexture.c	
0003b7d4	STG::GERendererAPI::GL_BindTexture	undefined __stdcall GL_BindTexture(ulong param_1)	ok	functions/0003b7d4_STG__GERendererAPI__GL_BindTexture.c	
0003b7e0	STG::GERendererAPI::GL_UnbindTexture	undefined __stdcall GL_UnbindTexture(void)	ok	functions/0003b7e0_STG__GERendererAPI__GL_UnbindTexture.c	
0003b7ec	STG::GERendererAPI::GL_SetTexture	undefined __stdcall GL_SetTexture(ulong param_1, ESamplerState param_2, ETextureStageState param_3, EAnisotropyState param_4, GETexture * param_5, GEColor * param_6, MMatrix * param_7)	ok	functions/0003b7ec_STG__GERendererAPI__GL_SetTexture.c	
0003ba54	STG::GERendererAPI::GL_SetFogState	undefined __stdcall GL_SetFogState(bool param_1, GEColor * param_2, float param_3, float param_4)	ok	functions/0003ba54_STG__GERendererAPI__GL_SetFogState.c	
0003bac0	STG::GERendererAPI::GL_CopyTexImage2D	undefined __stdcall GL_CopyTexImage2D(ulong param_1, ulong param_2)	ok	functions/0003bac0_STG__GERendererAPI__GL_CopyTexImage2D.c	
0003baf8	STG::GERendererAPI::GL_GenBuffer	undefined __stdcall GL_GenBuffer(ulong * param_1)	ok	functions/0003baf8_STG__GERendererAPI__GL_GenBuffer.c	
0003bb04	STG::GERendererAPI::GL_DeleteBuffer	undefined __stdcall GL_DeleteBuffer(ulong * param_1)	ok	functions/0003bb04_STG__GERendererAPI__GL_DeleteBuffer.c	
0003bb24	STG::GERendererAPI::GL_BindBuffer	undefined __stdcall GL_BindBuffer(EType param_1, ulong param_2)	ok	functions/0003bb24_STG__GERendererAPI__GL_BindBuffer.c	
0003bb3c	STG::GERendererAPI::GL_UnbindBuffer	undefined __stdcall GL_UnbindBuffer(EType param_1)	ok	functions/0003bb3c_STG__GERendererAPI__GL_UnbindBuffer.c	
0003bb58	STG::GERendererAPI::GL_BufferData	undefined __stdcall GL_BufferData(EType param_1, EUsage param_2, ulong param_3)	ok	functions/0003bb58_STG__GERendererAPI__GL_BufferData.c	
0003bb80	STG::GERendererAPI::GL_BufferSubData	undefined __stdcall GL_BufferSubData(EType param_1, uchar * param_2, ulong param_3)	ok	functions/0003bb80_STG__GERendererAPI__GL_BufferSubData.c	
0003bba0	STG::GERendererAPI::GL_GetError	undefined __stdcall GL_GetError(uint * param_1)	ok	functions/0003bba0_STG__GERendererAPI__GL_GetError.c	
0003bbbc	STG::GERendererAPI::GL_GetError	undefined __stdcall GL_GetError(void)	ok	functions/0003bbbc_STG__GERendererAPI__GL_GetError.c	
0003bbd4	STG::GERendererAPI::GL_Validate	undefined __stdcall GL_Validate(char * param_1)	ok	functions/0003bbd4_STG__GERendererAPI__GL_Validate.c	
0003bbdc	STG::GERendererAPI::GL_DepthRange	undefined __stdcall GL_DepthRange(float param_1, float param_2)	ok	functions/0003bbdc_STG__GERendererAPI__GL_DepthRange.c	
0003bbe8	STG::GERendererAPI::GL_Viewport	undefined __stdcall GL_Viewport(URectangle * param_1)	ok	functions/0003bbe8_STG__GERendererAPI__GL_Viewport.c	
0003bc20	STG::GERendererAPI::GL_GetTextureBitPerPixel	undefined __stdcall GL_GetTextureBitPerPixel(EFormat param_1)	ok	functions/0003bc20_STG__GERendererAPI__GL_GetTextureBitPerPixel.c	
0003bc38	STG::GERendererAPI::GL_GetTextureNumChannels	undefined __stdcall GL_GetTextureNumChannels(EFormat param_1)	ok	functions/0003bc38_STG__GERendererAPI__GL_GetTextureNumChannels.c	
0003bc50	STG::GERendererAPI::GL_GetTextureEnum	undefined __stdcall GL_GetTextureEnum(EFormat param_1)	ok	functions/0003bc50_STG__GERendererAPI__GL_GetTextureEnum.c	
0003bc68	STG::GERendererAPI::GL_GetTextureIsCompressed	undefined __stdcall GL_GetTextureIsCompressed(EFormat param_1)	ok	functions/0003bc68_STG__GERendererAPI__GL_GetTextureIsCompressed.c	
0003bc80	STG::GERendererAPI::GL_GetTextureDataType	undefined __stdcall GL_GetTextureDataType(EFormat param_1)	ok	functions/0003bc80_STG__GERendererAPI__GL_GetTextureDataType.c	
0003bc98	STG::GERendererAPI::GL_ReadPixels	undefined __stdcall GL_ReadPixels(URectangle * param_1, GEPixelData * param_2)	ok	functions/0003bc98_STG__GERendererAPI__GL_ReadPixels.c	
0003bd50	STG::GERendererAPI::GL_GetTextureDataSize	undefined __stdcall GL_GetTextureDataSize(ulong param_1, ulong param_2, EFormat param_3)	ok	functions/0003bd50_STG__GERendererAPI__GL_GetTextureDataSize.c	
0003bdcc	STG::GERendererAPI::GL_LoadTexImage2D	undefined __stdcall GL_LoadTexImage2D(EFormat param_1, EFormat param_2, ulong param_3, ulong param_4, ulong param_5, uchar * param_6)	ok	functions/0003bdcc_STG__GERendererAPI__GL_LoadTexImage2D.c	
0003bf60	STG::GERendererAPI::GL_GetIsExtensionSupported	undefined __stdcall GL_GetIsExtensionSupported(char * param_1)	ok	functions/0003bf60_STG__GERendererAPI__GL_GetIsExtensionSupported.c	
0003c494	STG::GERendererAPI::GL_QueryAnisotropySupport	undefined __stdcall GL_QueryAnisotropySupport(void)	ok	functions/0003c494_STG__GERendererAPI__GL_QueryAnisotropySupport.c	
0003c53c	STG::GERendererAPI::GL_QueryCapabilities	undefined __stdcall GL_QueryCapabilities(Capabilities * param_1)	ok	functions/0003c53c_STG__GERendererAPI__GL_QueryCapabilities.c	
0003c558	STG::GERendererAPI::GL_GetTextureIsSupported	undefined __stdcall GL_GetTextureIsSupported(EFormat param_1)	ok	functions/0003c558_STG__GERendererAPI__GL_GetTextureIsSupported.c	
0003c5d4	STG::GEScene::LoadSubFile	undefined __stdcall LoadSubFile(ulong param_1, FFileHash * param_2)	ok	functions/0003c5d4_STG__GEScene__LoadSubFile.c	
0003c5dc	STG::GEScene::GetSubFileCount	undefined __stdcall GetSubFileCount(void)	ok	functions/0003c5dc_STG__GEScene__GetSubFileCount.c	
0003c5e4	STG::GEScene::GetSubFile	undefined __stdcall GetSubFile(ulong param_1, FFileHash * param_2)	ok	functions/0003c5e4_STG__GEScene__GetSubFile.c	
0003c5ec	STG::GEScene::GetChildResourceCount	undefined __thiscall GetChildResourceCount(GEScene * this)	ok	functions/0003c5ec_STG__GEScene__GetChildResourceCount.c	
0003c5f4	STG::GEScene::GetChildResource	undefined __thiscall GetChildResource(GEScene * this, ulong param_1)	ok	functions/0003c5f4_STG__GEScene__GetChildResource.c	
0003c608	STG::GEScene::LoadSelf	undefined __thiscall LoadSelf(GEScene * this, FFileHash * param_1)	ok	functions/0003c608_STG__GEScene__LoadSelf.c	
0003c60c	STG::GEScene::LoadSelf	undefined __thiscall LoadSelf(GEScene * this, FFileBase * param_1)	ok	functions/0003c60c_STG__GEScene__LoadSelf.c	
0003c7fc	STG::GEScene::~GEScene	undefined __thiscall ~GEScene(GEScene * this)	ok	functions/0003c7fc_STG__GEScene___GEScene.c	
0003d81c	STG::GEScene::~GEScene	undefined __thiscall ~GEScene(GEScene * this)	ok	functions/0003d81c_STG__GEScene___GEScene.c	
0003d838	STG::GEScene::Initialize	undefined __thiscall Initialize(GEScene * this, ulong param_1, ulong param_2)	ok	functions/0003d838_STG__GEScene__Initialize.c	
0003dc18	STG::GEScene::InitializeCameraSets	undefined __thiscall InitializeCameraSets(GEScene * this, ulong param_1)	ok	functions/0003dc18_STG__GEScene__InitializeCameraSets.c	
0003dc7c	STG::GEScene::InitializeAnimations	undefined __thiscall InitializeAnimations(GEScene * this, UTimeValue * param_1, ulong param_2, ulong param_3, ulong param_4, ulong param_5, ulong param_6, ulong param_7, ulong param_8, ulong param_9)	ok	functions/0003dc7c_STG__GEScene__InitializeAnimations.c	
0003fcc4	STG::GEScene::InitializeLogicObjects	undefined __thiscall InitializeLogicObjects(GEScene * this, ulong param_1)	ok	functions/0003fcc4_STG__GEScene__InitializeLogicObjects.c	
0003fdcc	STG::GEScene::SetLogicObject	undefined __thiscall SetLogicObject(GEScene * this, ulong param_1, EType param_2)	ok	functions/0003fdcc_STG__GEScene__SetLogicObject.c	
0003fdec	STG::GEScene::InitializeIntersectables	undefined __thiscall InitializeIntersectables(GEScene * this, ulong param_1)	ok	functions/0003fdec_STG__GEScene__InitializeIntersectables.c	
0003ff44	STG::GEScene::SetIntersectRemap	undefined __thiscall SetIntersectRemap(GEScene * this, ulong param_1, ulong param_2)	ok	functions/0003ff44_STG__GEScene__SetIntersectRemap.c	
0003ff50	STG::GEScene::InitializeVertexAnimation	undefined __thiscall InitializeVertexAnimation(GEScene * this, ulong param_1)	ok	functions/0003ff50_STG__GEScene__InitializeVertexAnimation.c	
0004010c	STG::GEScene::SetVertexAnimationRemap	undefined __thiscall SetVertexAnimationRemap(GEScene * this, ulong param_1, ulong param_2)	ok	functions/0004010c_STG__GEScene__SetVertexAnimationRemap.c	
00040118	STG::GEScene::InitializeSkeleton	undefined __thiscall InitializeSkeleton(GEScene * this, ulong param_1)	ok	functions/00040118_STG__GEScene__InitializeSkeleton.c	
000402d0	STG::GEScene::SetSkeletonRemap	undefined __thiscall SetSkeletonRemap(GEScene * this, ulong param_1, ulong param_2)	ok	functions/000402d0_STG__GEScene__SetSkeletonRemap.c	
000402dc	STG::GEScene::InitializeInherit_Visibility	undefined __thiscall InitializeInherit_Visibility(GEScene * this, ulong param_1)	ok	functions/000402dc_STG__GEScene__InitializeInherit_Visibility.c	
00040430	STG::GEScene::SetInherit_Visibility	undefined __thiscall SetInherit_Visibility(GEScene * this, ulong param_1, ulong param_2, ulong param_3)	ok	functions/00040430_STG__GEScene__SetInherit_Visibility.c	
00040444	STG::GEScene::InitializeInherit_Intersection	undefined __thiscall InitializeInherit_Intersection(GEScene * this, ulong param_1)	ok	functions/00040444_STG__GEScene__InitializeInherit_Intersection.c	
00040598	STG::GEScene::SetInherit_Intersection	undefined __thiscall SetInherit_Intersection(GEScene * this, ulong param_1, ulong param_2, ulong param_3)	ok	functions/00040598_STG__GEScene__SetInherit_Intersection.c	
000405ac	STG::GEScene::InitializeModelVisMask_TimeOfDay	undefined __thiscall InitializeModelVisMask_TimeOfDay(GEScene * this, ulong param_1)	ok	functions/000405ac_STG__GEScene__InitializeModelVisMask_TimeOfDay.c	
00040700	STG::GEScene::SetModelVisMask_TimeOfDay	undefined __thiscall SetModelVisMask_TimeOfDay(GEScene * this, ulong param_1, ulong param_2, ulong param_3)	ok	functions/00040700_STG__GEScene__SetModelVisMask_TimeOfDay.c	
00040714	STG::GEScene::InitializeModelVisMask_WeekDay	undefined __thiscall InitializeModelVisMask_WeekDay(GEScene * this, ulong param_1)	ok	functions/00040714_STG__GEScene__InitializeModelVisMask_WeekDay.c	
0004086c	STG::GEScene::SetModelVisMask_WeekDay	undefined __thiscall SetModelVisMask_WeekDay(GEScene * this, ulong param_1, ulong param_2, uchar param_3)	ok	functions/0004086c_STG__GEScene__SetModelVisMask_WeekDay.c	
00040880	STG::GEScene::InitializeModelVisMask_Date	undefined __thiscall InitializeModelVisMask_Date(GEScene * this, ulong param_1)	ok	functions/00040880_STG__GEScene__InitializeModelVisMask_Date.c	
000409e4	STG::GEScene::SetModelVisMask_Date	undefined __thiscall SetModelVisMask_Date(GEScene * this, ulong param_1, ulong param_2, ulong param_3, ulong param_4)	ok	functions/000409e4_STG__GEScene__SetModelVisMask_Date.c	
00040a0c	STG::GEScene::InitializeModelVisMask_Environment	undefined __thiscall InitializeModelVisMask_Environment(GEScene * this, ulong param_1)	ok	functions/00040a0c_STG__GEScene__InitializeModelVisMask_Environment.c	
00040b3c	STG::GEScene::SetModelVisMask_Environment	undefined __thiscall SetModelVisMask_Environment(GEScene * this, ulong param_1, ulong param_2, ulong param_3)	ok	functions/00040b3c_STG__GEScene__SetModelVisMask_Environment.c	
00040b50	STG::GEScene::ToolsOnly_SetNumRootXfms	undefined __thiscall ToolsOnly_SetNumRootXfms(GEScene * this, ulong param_1)	ok	functions/00040b50_STG__GEScene__ToolsOnly_SetNumRootXfms.c	
00040b58	STG::GEScene::ToolsOnly_SetUpdateOrder	undefined __thiscall ToolsOnly_SetUpdateOrder(GEScene * this, ulong param_1, ulong param_2, ulong param_3)	ok	functions/00040b58_STG__GEScene__ToolsOnly_SetUpdateOrder.c	
00040b94	STG::GEScene::GetEnvironmentIndex	undefined __thiscall GetEnvironmentIndex(GEScene * this)	ok	functions/00040b94_STG__GEScene__GetEnvironmentIndex.c	
00040b9c	STG::GEScene::SetEnvironmentIndex	undefined __thiscall SetEnvironmentIndex(GEScene * this, ulong param_1)	ok	functions/00040b9c_STG__GEScene__SetEnvironmentIndex.c	
00040ba4	STG::GEScene::GetTimeOfDay	undefined __thiscall GetTimeOfDay(GEScene * this)	ok	functions/00040ba4_STG__GEScene__GetTimeOfDay.c	
00040bb0	STG::GEScene::GetEnvironmentSettings	undefined __thiscall GetEnvironmentSettings(GEScene * this)	ok	functions/00040bb0_STG__GEScene__GetEnvironmentSettings.c	
00040be0	STG::GEScene::GetValidAnimCount_Model_Pos	undefined __thiscall GetValidAnimCount_Model_Pos(GEScene * this)	ok	functions/00040be0_STG__GEScene__GetValidAnimCount_Model_Pos.c	
00040c4c	STG::GEScene::GetValidAnimCount_Model_Rot	undefined __thiscall GetValidAnimCount_Model_Rot(GEScene * this)	ok	functions/00040c4c_STG__GEScene__GetValidAnimCount_Model_Rot.c	
00040cb8	STG::GEScene::GetValidAnimCount_Camera_Pos	undefined __thiscall GetValidAnimCount_Camera_Pos(GEScene * this)	ok	functions/00040cb8_STG__GEScene__GetValidAnimCount_Camera_Pos.c	
00040d24	STG::GEScene::GetValidAnimCount_CameraTarget_Pos	undefined __thiscall GetValidAnimCount_CameraTarget_Pos(GEScene * this)	ok	functions/00040d24_STG__GEScene__GetValidAnimCount_CameraTarget_Pos.c	
00040d90	STG::GEScene::GetValidAnimCount_Texture	undefined __thiscall GetValidAnimCount_Texture(GEScene * this)	ok	functions/00040d90_STG__GEScene__GetValidAnimCount_Texture.c	
00040e08	STG::GEScene::GetValidAnimCount_Interact	undefined __thiscall GetValidAnimCount_Interact(GEScene * this)	ok	functions/00040e08_STG__GEScene__GetValidAnimCount_Interact.c	
00040e80	STG::GEScene::GetValidAnimCount_Visibility	undefined __thiscall GetValidAnimCount_Visibility(GEScene * this)	ok	functions/00040e80_STG__GEScene__GetValidAnimCount_Visibility.c	
00040ecc	STG::GEScene::GetValidAnimCount_LocalTimeOffset	undefined __thiscall GetValidAnimCount_LocalTimeOffset(GEScene * this)	ok	functions/00040ecc_STG__GEScene__GetValidAnimCount_LocalTimeOffset.c	
00040f18	STG::GEScene::FindMetaData	undefined __thiscall FindMetaData(GEScene * this, UStringBase * param_1, ulong * param_2)	ok	functions/00040f18_STG__GEScene__FindMetaData.c	
00041274	STG::GEScene::SetLocation	undefined __thiscall SetLocation(GEScene * this, MLocation * param_1)	ok	functions/00041274_STG__GEScene__SetLocation.c	
00041280	STG::GEScene::GEScene	undefined __thiscall GEScene(GEScene * this, MLocation * param_1)	ok	functions/00041280_STG__GEScene__GEScene.c	
000416f4	STG::GEScene::IsAllocated	undefined __thiscall IsAllocated(GEScene * this)	ok	functions/000416f4_STG__GEScene__IsAllocated.c	
0004174c	STG::GEScene::ApplyPreferences	undefined __thiscall ApplyPreferences(GEScene * this)	ok	functions/0004174c_STG__GEScene__ApplyPreferences.c	
000419b4	STG::GEScene::GetClearColor	undefined __stdcall GetClearColor(void)	ok	functions/000419b4_STG__GEScene__GetClearColor.c	
000419f0	STG::GEScene::ApplyQualityLevel	undefined __thiscall ApplyQualityLevel(GEScene * this, EQualityLevel * param_1, Capabilities * param_2)	ok	functions/000419f0_STG__GEScene__ApplyQualityLevel.c	
00041bac	STG::GEScene::ApplyTint	undefined __thiscall ApplyTint(GEScene * this, GEColor * param_1)	ok	functions/00041bac_STG__GEScene__ApplyTint.c	
00041f30	STG::GEScene::LoadAllResources	undefined __thiscall LoadAllResources(GEScene * this)	ok	functions/00041f30_STG__GEScene__LoadAllResources.c	
00042324	STG::GEScene::Internal_UpdateTimeOfDay	undefined __thiscall Internal_UpdateTimeOfDay(GEScene * this)	ok	functions/00042324_STG__GEScene__Internal_UpdateTimeOfDay.c	
000423e8	STG::GEScene::Internal_UpdateAnimationTime	undefined __thiscall Internal_UpdateAnimationTime(GEScene * this)	ok	functions/000423e8_STG__GEScene__Internal_UpdateAnimationTime.c	
00042858	STG::GEScene::ComputeShownModelsList	undefined __thiscall ComputeShownModelsList(GEScene * this, UArrayFixed * param_1)	ok	functions/00042858_STG__GEScene__ComputeShownModelsList.c	
00042a60	STG::GEScene::Internal_UpdateShownModels	undefined __thiscall Internal_UpdateShownModels(GEScene * this)	ok	functions/00042a60_STG__GEScene__Internal_UpdateShownModels.c	
00042ac8	STG::GEScene::Internal_UpdateIntersectables	undefined __thiscall Internal_UpdateIntersectables(GEScene * this)	ok	functions/00042ac8_STG__GEScene__Internal_UpdateIntersectables.c	
00042c44	STG::GEScene::Internal_UpdateLocalTimeOffsets	undefined __thiscall Internal_UpdateLocalTimeOffsets(GEScene * this)	ok	functions/00042c44_STG__GEScene__Internal_UpdateLocalTimeOffsets.c	
